stock_code,report_year,source,em_field,em_value,ths_label,ths_value,abs_diff,rel_err_pct,class,color
000651,2022,em_yearly+ths_new_yearly,SALES_SERVICES,191722692750.88,sale_received_cash,191722692750.88,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,DEPOSIT_INTERBANK_ADD,36042751.33,customer_and_interbank_deposits_addition,36042751.33,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,OFI_BF_ADD,-300000000.0,borrow_other_net_addition,-300000000.0,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,RECEIVE_INTEREST_COMMISSION,316385822.75,receive_interest_fee_and_commission_cash,316385822.75,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,REPO_BUSINESS_ADD,-746500000.0,repurchase_funds_net_addition,-746500000.0,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,RECEIVE_TAX_REFUND,3671277018.74,receipts_tax_refunds,3671277018.74,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,RECEIVE_OTHER_OPERATE,3887782462.69,related_operating_activity_receive_cash,3887782462.69,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,TOTAL_OPERATE_INFLOW,198587680806.39,act_cash_inflow_total,198587680806.39,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,BUY_SERVICES,140307498966.97,paid_purchasing_cash,140307498966.97,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,LOAN_ADVANCE_ADD,-3541760000.0,customer_loan_advance_net_addition,-3541760000.0,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,PBC_INTERBANK_ADD,-142968622.64,deposits_and_funds_net_addition,-142968622.64,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,PAY_INTEREST_COMMISSION,72151067.99,pay_interest_fee_and_commission_cash,72151067.99,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,PAY_STAFF_CASH,10236422672.26,employees_cash_payments,10236422672.26,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,PAY_ALL_TAX,12501020989.21,tax_payments,12501020989.21,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,PAY_OTHER_OPERATE,10486879811.33,pay_other_operating_activity_cash,10486879811.33,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,TOTAL_OPERATE_OUTFLOW,169919244885.12,act_cash_outflow_total,169919244885.12,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,NETCASH_OPERATE,28668435921.27,act_cash_flow_net,28668435921.27,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,WITHDRAW_INVEST,6897604278.47,received_invest_cash,6897604278.47,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,RECEIVE_INVEST_INCOME,96017802.71,received_invest_income_cash,96017802.71,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,DISPOSAL_LONG_ASSET,22767686.65,fixed_assets_net_cash,22767686.65,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,DISPOSAL_SUBSIDIARY_OTHER,67258353.52,receive_disposal_subsidiary_net_cash,67258353.52,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,RECEIVE_OTHER_INVEST,3443556899.78,received_other_invest_cash,3443556899.78,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,TOTAL_INVEST_INFLOW,10527205021.13,invest_cash_inflow_total,10527205021.13,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,CONSTRUCT_LONG_ASSET,6036136315.75,pay_fixed_assets_etc_cash,6036136315.75,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,INVEST_PAY_CASH,13467910481.5,pay_invest_cash,13467910481.5,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,OBTAIN_SUBSIDIARY_OTHER,2031361368.42,pay_subsidiary_and_other_net_cash,2031361368.42,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,PAY_OTHER_INVEST,26048629646.87,pay_other_invest_cash,26048629646.87,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,TOTAL_INVEST_OUTFLOW,47584037812.54,invest_cash_outflow_total,47584037812.54,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,NETCASH_INVEST,-37056832791.41,invest_cash_flow_net,-37056832791.41,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,ACCEPT_INVEST_CASH,32000000.0,received_absorb_invest_cash,32000000.0,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,SUBSIDIARY_ACCEPT_INVEST,32000000.0,received_absorb_invest_cash,32000000.0,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,RECEIVE_LOAN_CASH,102926746831.03,receive_obtain_load_cash,102926746831.03,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,RECEIVE_OTHER_FINANCE,20000000.0,receive_related_financing_cash,20000000.0,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,TOTAL_FINANCE_INFLOW,102978746831.03,financing_cash_inflow_total,102978746831.03,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,PAY_DEBT_CASH,60908105526.39,pay_debt_cash,60908105526.39,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,ASSIGN_DIVIDEND_PORFIT,18469103441.58,pay_dividends_profits_interest_cash,18469103441.58,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,SUBSIDIARY_PAY_DIVIDEND,49000000.0,subsidiary_pay_holder_dividends,49000000.0,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,PAY_OTHER_FINANCE,13678745549.95,pay_other_related_financing_cash,13678745549.95,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,TOTAL_FINANCE_OUTFLOW,93055954517.92,financing_cash_outflow_total,93055954517.92,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,NETCASH_FINANCE,9922792313.11,financing_cash_flow_net,9922792313.11,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,RATE_CHANGE_EFFECT,268517494.64,exchange_rate_cash_influence,268517494.64,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,CCE_ADD,1802912937.61,indirect_cash_net_addition,1802912937.61,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,BEGIN_CCE,29951743758.0,add_period_cash_and_equivalents_overage,29951743758.0,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,END_CCE,31754656695.61,cash_ending_overage,31754656695.61,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,NETPROFIT,23011344353.11,cash_net_profit,23011344353.11,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,FA_IR_DEPR,4597938791.84,depreciation_etc,4597938791.84,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,IA_AMORTIZE,372007224.51,amortization_intangible_assets,372007224.51,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,DISPOSAL_LONGASSET_LOSS,-608425.71,dispose_fixed_intangible_long_term_assets_loss,-608425.71,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,FAIRVALUE_CHANGE_LOSS,343575705.11,fair_change_loss,343575705.11,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,FINANCE_EXPENSE,-3022815788.07,cash_finance_fee,-3022815788.07,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,INVEST_LOSS,-86883941.74,investment_loss,-86883941.74,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,DEFER_TAX,-705210079.43,repurchase_funds_net_addition,-746500000.0,41289920.57000005,5.854981625244701,large_error,red
000651,2022,em_yearly+ths_new_yearly,DT_ASSET_REDUCE,-897724577.56,deferred_income_tax_assets_decrease,-897724577.56,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,DT_LIAB_ADD,192514498.13,deferred_income_tax_assets_addition,192514498.13,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,INVENTORY_REDUCE,5509950723.66,inventory_decrease,5509950723.66,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,OPERATE_RECE_REDUCE,6522203496.59,operating_receivable_decrease,6522203496.59,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,OPERATE_PAYABLE_ADD,-10082543299.83,operating_receivable_addition,-10082543299.83,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,OTHER,773200367.01,other,773200367.01,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,OPERATE_NETCASH_OTHERNOTE,1436276794.22,indirect_operating_cash_flow_net_special,1383047782.73,53229011.49000001,3.706041321854478,large_error,red
000651,2022,em_yearly+ths_new_yearly,NETCASH_OPERATENOTE,28668435921.27,act_cash_flow_net,28668435921.27,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,END_CASH,31754656695.61,cash_ending_overage,31754656695.61,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,BEGIN_CASH,29951743758.0,add_period_cash_and_equivalents_overage,29951743758.0,0.0,0.0,exact,green
000651,2022,em_yearly+ths_new_yearly,CCE_ADDNOTE,1802912937.61,indirect_cash_net_addition,1802912937.61,0.0,0.0,exact,green
