stock_code,year,period,statement_type,field_code,field_name,value,display_order
002939,2022,annual,cash_flow,F123N,净利润,20977000000.0,85
002939,2022,annual,cash_flow,F124N,资产减值准备,3622999999.9999995,86
002939,2022,annual,cash_flow,F126N,无形资产摊销,-2005999999.9999998,88
002939,2022,annual,cash_flow,F127N,长期待摊费用摊销,24904000000.0,89
002939,2022,annual,cash_flow,F128N,处置固定资产损失,22899000000.0,90
002939,2022,annual,cash_flow,F132N,递延所得税资产减少,163000000.0,94
002939,2022,annual,cash_flow,F137N,其他,815000000.0,99
002939,2021,annual,cash_flow,F123N,净利润,22992000000.0,85
002939,2021,annual,cash_flow,F124N,资产减值准备,6100000000.0,86
002939,2021,annual,cash_flow,F126N,无形资产摊销,5661000000.0,88
002939,2021,annual,cash_flow,F127N,长期待摊费用摊销,19243000000.0,89
002939,2021,annual,cash_flow,F128N,处置固定资产损失,24904000000.0,90
002939,2021,annual,cash_flow,F132N,递延所得税资产减少,165000000.0,94
002939,2021,annual,cash_flow,F137N,其他,-211000000.0,99
002939,2020,annual,cash_flow,F123N,净利润,20501000000.0,85
002939,2020,annual,cash_flow,F124N,资产减值准备,7844000000.0,86
002939,2020,annual,cash_flow,F126N,无形资产摊销,3995000000.0000005,88
002939,2020,annual,cash_flow,F127N,长期待摊费用摊销,15249000000.0,89
002939,2020,annual,cash_flow,F128N,处置固定资产损失,19243000000.0,90
